"Step","eternal-fog-16 - mean_reward","eternal-fog-16 - mean_reward__MIN","eternal-fog-16 - mean_reward__MAX"
"90547","10.757142857142858","10.757142857142858","10.757142857142858"
"90645","10.721428571428572","10.721428571428572","10.721428571428572"
"90782","9.86904761904762","9.86904761904762","9.86904761904762"
"90859","9.7","9.7","9.7"
"90975","10.271428571428572","10.271428571428572","10.271428571428572"
"91088","8.983333333333334","8.983333333333334","8.983333333333334"
"91216","6.852380952380953","6.852380952380953","6.852380952380953"
"91359","7.830952380952381","7.830952380952381","7.830952380952381"
"91460","7.592857142857142","7.592857142857142","7.592857142857142"
"91540","7.397619047619047","7.397619047619047","7.397619047619047"
"91641","6.716666666666667","6.716666666666667","6.716666666666667"
"91748","6.319047619047619","6.319047619047619","6.319047619047619"
"91858","6.607142857142857","6.607142857142857","6.607142857142857"
"91989","8.719047619047618","8.719047619047618","8.719047619047618"
"92126","10.461904761904762","10.461904761904762","10.461904761904762"
"92230","10.566666666666666","10.566666666666666","10.566666666666666"
"92355","10.571428571428571","10.571428571428571","10.571428571428571"
"92465","9.966666666666665","9.966666666666665","9.966666666666665"
"92593","10.511904761904763","10.511904761904763","10.511904761904763"
"92670","11.43095238095238","11.43095238095238","11.43095238095238"
"92750","12.016666666666667","12.016666666666667","12.016666666666667"
"92833","12.878571428571428","12.878571428571428","12.878571428571428"
"92952","13.626190476190477","13.626190476190477","13.626190476190477"
"93092","12.092857142857142","12.092857142857142","12.092857142857142"
"93199","9.628571428571428","9.628571428571428","9.628571428571428"
"93291","9.969047619047618","9.969047619047618","9.969047619047618"
"93401","10.87857142857143","10.87857142857143","10.87857142857143"
"93505","10.678571428571429","10.678571428571429","10.678571428571429"
"93636","10.092857142857145","10.092857142857145","10.092857142857145"
"93716","9.790476190476193","9.790476190476193","9.790476190476193"
"93853","10.416666666666668","10.416666666666668","10.416666666666668"
"93969","9.961904761904764","9.961904761904764","9.961904761904764"
"94070","10.05","10.05","10.05"
"94174","9.483333333333336","9.483333333333336","9.483333333333336"
"94248","9.476190476190478","9.476190476190478","9.476190476190478"
"94364","9.535714285714285","9.535714285714285","9.535714285714285"
"94492","10.233333333333333","10.233333333333333","10.233333333333333"
"94596","10.76666666666667","10.76666666666667","10.76666666666667"
"94676","11.004761904761905","11.004761904761905","11.004761904761905"
"94789","10.342857142857145","10.342857142857145","10.342857142857145"
"94908","10.088095238095239","10.088095238095239","10.088095238095239"
"95045","10.202380952380953","10.202380952380953","10.202380952380953"
"95131","9.323809523809526","9.323809523809526","9.323809523809526"
"95229","9.892857142857144","9.892857142857144","9.892857142857144"
"95336","10.68809523809524","10.68809523809524","10.68809523809524"
"95440","10.823809523809526","10.823809523809526","10.823809523809526"
"95529","10.150000000000002","10.150000000000002","10.150000000000002"
"95648","9.55","9.55","9.55"
"95737","9.845238095238097","9.845238095238097","9.845238095238097"
"95853","11","11","11"
"95987","10.973809523809525","10.973809523809525","10.973809523809525"
"96079","11.233333333333334","11.233333333333334","11.233333333333334"
"96171","11.621428571428572","11.621428571428572","11.621428571428572"
"96254","11.395238095238097","11.395238095238097","11.395238095238097"
"96343","11.026190476190475","11.026190476190475","11.026190476190475"
"96471","10.892857142857142","10.892857142857142","10.892857142857142"
"96587","9.8","9.8","9.8"
"96685","10.607142857142858","10.607142857142858","10.607142857142858"
"96768","10.283333333333335","10.283333333333335","10.283333333333335"
"96905","10.064285714285713","10.064285714285713","10.064285714285713"
"97024","9.495238095238093","9.495238095238093","9.495238095238093"
"97116","9.135714285714284","9.135714285714284","9.135714285714284"
"97226","9.516666666666667","9.516666666666667","9.516666666666667"
"97384","10.869047619047619","10.869047619047619","10.869047619047619"
"97521","12.635714285714286","12.635714285714286","12.635714285714286"
"97631","11.571428571428573","11.571428571428573","11.571428571428573"
"97714","12.130952380952381","12.130952380952381","12.130952380952381"
"97839","11.538095238095236","11.538095238095236","11.538095238095236"
"97946","11.864285714285716","11.864285714285716","11.864285714285716"
"98023","11.880952380952383","11.880952380952383","11.880952380952383"
"98106","11.664285714285715","11.664285714285715","11.664285714285715"
"98225","11.995238095238097","11.995238095238097","11.995238095238097"
"98305","12.085714285714287","12.085714285714287","12.085714285714287"
"98430","11.42857142857143","11.42857142857143","11.42857142857143"
"98519","9.261904761904763","9.261904761904763","9.261904761904763"
"98623","9.835714285714285","9.835714285714285","9.835714285714285"
"98724","10.921428571428573","10.921428571428573","10.921428571428573"
"98825","10.442857142857143","10.442857142857143","10.442857142857143"
"98944","9.94047619047619","9.94047619047619","9.94047619047619"
"99030","9.173809523809524","9.173809523809524","9.173809523809524"
"99125","8.673809523809524","8.673809523809524","8.673809523809524"
"99229","8.41904761904762","8.41904761904762","8.41904761904762"
"99348","9.273809523809522","9.273809523809522","9.273809523809522"
"99452","8.909523809523808","8.909523809523808","8.909523809523808"
"99637","9.68095238095238","9.68095238095238","9.68095238095238"
"99726","9.219047619047618","9.219047619047618","9.219047619047618"
"99818","7.261904761904762","7.261904761904762","7.261904761904762"
"99940","8.345238095238095","8.345238095238095","8.345238095238095"
"100053","9.264285714285716","9.264285714285716","9.264285714285716"
"100163","9.973809523809525","9.973809523809525","9.973809523809525"
"100276","10.804761904761905","10.804761904761905","10.804761904761905"
"100392","11.042857142857144","11.042857142857144","11.042857142857144"
"100472","9.230952380952381","9.230952380952381","9.230952380952381"
"100549","8.411904761904761","8.411904761904761","8.411904761904761"
"100650","7.776190476190476","7.776190476190476","7.776190476190476"
"100742","9.464285714285714","9.464285714285714","9.464285714285714"
"100885","9.80952380952381","9.80952380952381","9.80952380952381"
"100992","9.571428571428573","9.571428571428573","9.571428571428573"
"101087","8.978571428571428","8.978571428571428","8.978571428571428"
"101164","8.164285714285715","8.164285714285715","8.164285714285715"
"101271","8.30952380952381","8.30952380952381","8.30952380952381"
"101405","9.390476190476189","9.390476190476189","9.390476190476189"
"101512","11","11","11"
"101685","12.61904761904762","12.61904761904762","12.61904761904762"
"101804","13.438095238095238","13.438095238095238","13.438095238095238"
"101896","12.252380952380955","12.252380952380955","12.252380952380955"
"101991","12.27142857142857","12.27142857142857","12.27142857142857"
"102128","14.745238095238097","14.745238095238097","14.745238095238097"
"102226","14.445238095238096","14.445238095238096","14.445238095238096"
"102381","15.492857142857144","15.492857142857144","15.492857142857144"
"102521","15.56904761904762","15.56904761904762","15.56904761904762"
"102640","13.821428571428573","13.821428571428573","13.821428571428573"
"102732","13.873809523809527","13.873809523809527","13.873809523809527"
"102818","12.857142857142858","12.857142857142858","12.857142857142858"
"102925","12.004761904761907","12.004761904761907","12.004761904761907"
"102999","11.523809523809526","11.523809523809526","11.523809523809526"
"103097","12.564285714285715","12.564285714285715","12.564285714285715"
"103219","9.919047619047621","9.919047619047621","9.919047619047621"
"103311","9.661904761904763","9.661904761904763","9.661904761904763"
"103424","9.847619047619048","9.847619047619048","9.847619047619048"
"103534","10.345238095238095","10.345238095238095","10.345238095238095"
"103611","10.554761904761905","10.554761904761905","10.554761904761905"
"103724","9.435714285714287","9.435714285714287","9.435714285714287"
"103837","8.871428571428572","8.871428571428572","8.871428571428572"
"103929","9.433333333333334","9.433333333333334","9.433333333333334"
"104036","10.6","10.6","10.6"
"104149","10.409523809523808","10.409523809523808","10.409523809523808"
"104295","11.664285714285715","11.664285714285715","11.664285714285715"
"104393","12.590476190476188","12.590476190476188","12.590476190476188"
"104485","12.269047619047619","12.269047619047619","12.269047619047619"
"104610","11.083333333333332","11.083333333333332","11.083333333333332"
"104729","11.876190476190477","11.876190476190477","11.876190476190477"
"104812","11.454761904761904","11.454761904761904","11.454761904761904"
"105027","12.149999999999999","12.149999999999999","12.149999999999999"
"105176","13.626190476190473","13.626190476190473","13.626190476190473"
"105271","12.445238095238096","12.445238095238096","12.445238095238096"
"105414","12.859523809523807","12.859523809523807","12.859523809523807"
"105488","10.335714285714285","10.335714285714285","10.335714285714285"
"105631","10.135714285714283","10.135714285714283","10.135714285714283"
"105744","10.161904761904761","10.161904761904761","10.161904761904761"
"105920","11.019047619047619","11.019047619047619","11.019047619047619"
"106006","10.392857142857142","10.392857142857142","10.392857142857142"
"106131","11.254761904761905","11.254761904761905","11.254761904761905"
"106217","10.95952380952381","10.95952380952381","10.95952380952381"
"106333","9.235714285714286","9.235714285714286","9.235714285714286"
"106425","10.345238095238095","10.345238095238095","10.345238095238095"
"106586","15.254761904761903","15.254761904761903","15.254761904761903"
"106768","17.65714285714286","17.65714285714286","17.65714285714286"
"106866","17.16190476190476","17.16190476190476","17.16190476190476"
"107009","17.621428571428574","17.621428571428574","17.621428571428574"
"107116","17.30238095238095","17.30238095238095","17.30238095238095"
"107211","17.685714285714287","17.685714285714287","17.685714285714287"
"107354","17.549999999999997","17.549999999999997","17.549999999999997"
"107503","18.928571428571427","18.928571428571427","18.928571428571427"
"107655","18.433333333333334","18.433333333333334","18.433333333333334"
"107768","18.973809523809525","18.973809523809525","18.973809523809525"
"107857","12.338095238095239","12.338095238095239","12.338095238095239"
"108006","11.666666666666668","11.666666666666668","11.666666666666668"
"108122","12.373809523809525","12.373809523809525","12.373809523809525"
"108262","11.728571428571431","11.728571428571431","11.728571428571431"
"108351","11.830952380952382","11.830952380952382","11.830952380952382"
"108479","12.785714285714288","12.785714285714288","12.785714285714288"
"108565","11.754761904761905","11.754761904761905","11.754761904761905"
"108645","10.480952380952383","10.480952380952383","10.480952380952383"
"108776","10.49047619047619","10.49047619047619","10.49047619047619"
"108862","9.445238095238096","9.445238095238096","9.445238095238096"
"109035","12.840476190476192","12.840476190476192","12.840476190476192"
"109139","12.649999999999999","12.649999999999999","12.649999999999999"
"109285","12.32380952380952","12.32380952380952","12.32380952380952"
"109407","11.838095238095239","11.838095238095239","11.838095238095239"
"109520","12.326190476190474","12.326190476190474","12.326190476190474"
"109636","12.283333333333331","12.283333333333331","12.283333333333331"
"109746","13.140476190476187","13.140476190476187","13.140476190476187"
"109880","13.885714285714283","13.885714285714283","13.885714285714283"
"110107","16.383333333333333","16.383333333333333","16.383333333333333"
"110202","16.107142857142858","16.107142857142858","16.107142857142858"
"110297","13.2","13.2","13.2"
"110395","12.62142857142857","12.62142857142857","12.62142857142857"
"110562","15.395238095238096","15.395238095238096","15.395238095238096"
"110651","15.095238095238097","15.095238095238097","15.095238095238097"
"110842","14.597619047619052","14.597619047619052","14.597619047619052"
"110943","13.311904761904762","13.311904761904762","13.311904761904762"
"111059","13.51904761904762","13.51904761904762","13.51904761904762"
"111169","12.39047619047619","12.39047619047619","12.39047619047619"
"111300","10.76666666666667","10.76666666666667","10.76666666666667"
"111404","11.390476190476193","11.390476190476193","11.390476190476193"
"111562","12.350000000000001","12.350000000000001","12.350000000000001"
"111648","12.109523809523811","12.109523809523811","12.109523809523811"
"111770","9.235714285714284","9.235714285714284","9.235714285714284"
"111898","9.838095238095239","9.838095238095239","9.838095238095239"
"111984","10.735714285714286","10.735714285714286","10.735714285714286"
"112073","10.911904761904761","10.911904761904761","10.911904761904761"
"112171","10.609523809523811","10.609523809523811","10.609523809523811"
"112290","11.923809523809528","11.923809523809528","11.923809523809528"
"112397","10.94761904761905","10.94761904761905","10.94761904761905"
"112528","10.366666666666667","10.366666666666667","10.366666666666667"
"112605","10.26904761904762","10.26904761904762","10.26904761904762"
"112715","10.888095238095241","10.888095238095241","10.888095238095241"
"112813","10.350000000000001","10.350000000000001","10.350000000000001"
"112890","10.452380952380953","10.452380952380953","10.452380952380953"
"113024","10.500000000000002","10.500000000000002","10.500000000000002"
"113101","10.26666666666667","10.26666666666667","10.26666666666667"
"113187","10.516666666666667","10.516666666666667","10.516666666666667"
"113381","9.476190476190478","9.476190476190478","9.476190476190478"
"113497","11.357142857142858","11.357142857142858","11.357142857142858"
"113580","11.673809523809524","11.673809523809524","11.673809523809524"
"113771","12.495238095238097","12.495238095238097","12.495238095238097"
"113908","11.87857142857143","11.87857142857143","11.87857142857143"
"114057","13.754761904761903","13.754761904761903","13.754761904761903"
"114179","13.56190476190476","13.56190476190476","13.56190476190476"
"114301","11.990476190476189","11.990476190476189","11.990476190476189"
"114384","11.495238095238095","11.495238095238095","11.495238095238095"
"114497","11.804761904761904","11.804761904761904","11.804761904761904"
"114616","12.049999999999999","12.049999999999999","12.049999999999999"
"114726","12.495238095238095","12.495238095238095","12.495238095238095"
"114860","13.19047619047619","13.19047619047619","13.19047619047619"
"114946","12.235714285714284","12.235714285714284","12.235714285714284"
"115116","14.035714285714283","14.035714285714283","14.035714285714283"
"115208","13.22142857142857","13.22142857142857","13.22142857142857"
"115321","13.261904761904763","13.261904761904763","13.261904761904763"
"115449","14.461904761904758","14.461904761904758","14.461904761904758"
"115538","15.311904761904762","15.311904761904762","15.311904761904762"
"115687","14.7","14.7","14.7"
"115839","14.978571428571428","14.978571428571428","14.978571428571428"
"115973","13.361904761904762","13.361904761904762","13.361904761904762"
"116086","12.561904761904762","12.561904761904762","12.561904761904762"
"116178","11.835714285714285","11.835714285714285","11.835714285714285"
"116336","11.376190476190475","11.376190476190475","11.376190476190475"
"116428","11.885714285714286","11.885714285714286","11.885714285714286"
"116529","11.533333333333335","11.533333333333335","11.533333333333335"
"116636","10.583333333333332","10.583333333333332","10.583333333333332"
"116770","11.185714285714287","11.185714285714287","11.185714285714287"
"116862","10.73095238095238","10.73095238095238","10.73095238095238"
"116945","10.035714285714285","10.035714285714285","10.035714285714285"
"117052","9.671428571428573","9.671428571428573","9.671428571428573"
"117135","9.26904761904762","9.26904761904762","9.26904761904762"
"117221","9.37857142857143","9.37857142857143","9.37857142857143"
"117322","8.388095238095238","8.388095238095238","8.388095238095238"
"117405","6.614285714285714","6.614285714285714","6.614285714285714"
"117554","6.7857142857142865","6.7857142857142865","6.7857142857142865"
"117676","8.347619047619048","8.347619047619048","8.347619047619048"
"117762","7.059523809523808","7.059523809523808","7.059523809523808"
"117905","8.1","8.1","8.1"
"118039","9.257142857142856","9.257142857142856","9.257142857142856"
"118161","9.028571428571428","9.028571428571428","9.028571428571428"
"118274","9.754761904761905","9.754761904761905","9.754761904761905"
"118351","9.75952380952381","9.75952380952381","9.75952380952381"
"118452","10.738095238095237","10.738095238095237","10.738095238095237"
"118607","11.252380952380953","11.252380952380953","11.252380952380953"
"118684","11.178571428571429","11.178571428571429","11.178571428571429"
"118839","11.195238095238093","11.195238095238093","11.195238095238093"
"118937","12.242857142857144","12.242857142857144","12.242857142857144"
"119035","11.197619047619046","11.197619047619046","11.197619047619046"
"119205","10.804761904761904","10.804761904761904","10.804761904761904"
"119324","10.438095238095238","10.438095238095238","10.438095238095238"
"119449","10.571428571428573","10.571428571428573","10.571428571428573"
"119574","11.838095238095239","11.838095238095239","11.838095238095239"
"119690","10.873809523809523","10.873809523809523","10.873809523809523"
"119815","12.823809523809524","12.823809523809524","12.823809523809524"
"119922","13.86904761904762","13.86904761904762","13.86904761904762"
"120038","13.204761904761906","13.204761904761906","13.204761904761906"
"120136","13.030952380952382","13.030952380952382","13.030952380952382"
"120222","13.240476190476192","13.240476190476192","13.240476190476192"
"120389","13.157142857142858","13.157142857142858","13.157142857142858"
"120502","14.24047619047619","14.24047619047619","14.24047619047619"
"120612","13.435714285714287","13.435714285714287","13.435714285714287"
"120698","11.816666666666666","11.816666666666666","11.816666666666666"
"120799","11.778571428571428","11.778571428571428","11.778571428571428"
"120933","11.440476190476192","11.440476190476192","11.440476190476192"
"121031","10.816666666666668","10.816666666666668","10.816666666666668"
"121120","10.685714285714287","10.685714285714287","10.685714285714287"
"121218","10.164285714285715","10.164285714285715","10.164285714285715"
"121349","10.938095238095238","10.938095238095238","10.938095238095238"
"121543","10.216666666666669","10.216666666666669","10.216666666666669"
"121641","9.761904761904763","9.761904761904763","9.761904761904763"
"121799","10.907142857142858","10.907142857142858","10.907142857142858"
"121939","11.169047619047621","11.169047619047621","11.169047619047621"
"122058","11.811904761904765","11.811904761904765","11.811904761904765"
"122183","9.776190476190477","9.776190476190477","9.776190476190477"
"122344","10.154761904761905","10.154761904761905","10.154761904761905"
"122481","10.399999999999999","10.399999999999999","10.399999999999999"
"122657","10.34047619047619","10.34047619047619","10.34047619047619"
"122743","10.11190476190476","10.11190476190476","10.11190476190476"
"122853","10.549999999999999","10.549999999999999","10.549999999999999"
"122957","10.507142857142856","10.507142857142856","10.507142857142856"
"123049","9.338095238095239","9.338095238095239","9.338095238095239"
"123240","10.042857142857143","10.042857142857143","10.042857142857143"
"123392","9.511904761904763","9.511904761904763","9.511904761904763"
"123634","14.13095238095238","14.13095238095238","14.13095238095238"
"123813","16.261904761904763","16.261904761904763","16.261904761904763"
"123893","15.428571428571427","15.428571428571427","15.428571428571427"
"123994","16.728571428571428","16.728571428571428","16.728571428571428"
"124125","16.79047619047619","16.79047619047619","16.79047619047619"
"124229","17.785714285714285","17.785714285714285","17.785714285714285"
"124327","18.116666666666667","18.116666666666667","18.116666666666667"
"124467","18.407142857142855","18.407142857142855","18.407142857142855"
"124571","18.069047619047616","18.069047619047616","18.069047619047616"
"124693","18.478571428571428","18.478571428571428","18.478571428571428"
"124794","14.452380952380953","14.452380952380953","14.452380952380953"
"124892","12.497619047619049","12.497619047619049","12.497619047619049"
"125008","12.392857142857144","12.392857142857144","12.392857142857144"
"125130","11.947619047619048","11.947619047619048","11.947619047619048"
"125261","12.14047619047619","12.14047619047619","12.14047619047619"
"125410","11.380952380952383","11.380952380952383","11.380952380952383"
"125526","11.55238095238095","11.55238095238095","11.55238095238095"
"125684","11.780952380952382","11.780952380952382","11.780952380952382"
"125809","11.588095238095239","11.588095238095239","11.588095238095239"
"125922","11.507142857142858","11.507142857142858","11.507142857142858"
"126026","12.169047619047621","12.169047619047621","12.169047619047621"
"126103","11.557142857142859","11.557142857142859","11.557142857142859"
"126216","11.692857142857143","11.692857142857143","11.692857142857143"
"126335","10.93095238095238","10.93095238095238","10.93095238095238"
"126463","11.392857142857144","11.392857142857144","11.392857142857144"
"126588","10.911904761904765","10.911904761904765","10.911904761904765"
"126746","11.014285714285716","11.014285714285716","11.014285714285716"
"126862","11.904761904761907","11.904761904761907","11.904761904761907"
"126954","11.07857142857143","11.07857142857143","11.07857142857143"
"127094","10.859523809523811","10.859523809523811","10.859523809523811"
"127192","10.576190476190478","10.576190476190478","10.576190476190478"
"127350","12.795238095238096","12.795238095238096","12.795238095238096"
"127439","12.630952380952381","12.630952380952381","12.630952380952381"
"127579","12.964285714285717","12.964285714285717","12.964285714285717"
"127716","11.661904761904761","11.661904761904761","11.661904761904761"
"127865","12.169047619047621","12.169047619047621","12.169047619047621"
"127963","11.623809523809523","11.623809523809523","11.623809523809523"
"128046","10.130952380952381","10.130952380952381","10.130952380952381"
"128228","13.180952380952382","13.180952380952382","13.180952380952382"
"128344","13.630952380952383","13.630952380952383","13.630952380952383"
"128472","14.009523809523813","14.009523809523813","14.009523809523813"
"128576","11.05952380952381","11.05952380952381","11.05952380952381"
"128680","11.623809523809525","11.623809523809525","11.623809523809525"
"128772","12.1","12.1","12.1"
"128885","11.904761904761909","11.904761904761909","11.904761904761909"
"128974","10.626190476190477","10.626190476190477","10.626190476190477"
"129075","11.023809523809524","11.023809523809524","11.023809523809524"
"129206","11.685714285714287","11.685714285714287","11.685714285714287"
"129361","11.5","11.5","11.5"
"129435","10.454761904761906","10.454761904761906","10.454761904761906"
"129551","9.2","9.2","9.2"
"129673","10.423809523809522","10.423809523809522","10.423809523809522"
"129777","10.166666666666666","10.166666666666666","10.166666666666666"
"129869","10.10952380952381","10.10952380952381","10.10952380952381"
"129961","10.32857142857143","10.32857142857143","10.32857142857143"
"130068","11.752380952380951","11.752380952380951","11.752380952380951"
"130196","11.966666666666665","11.966666666666665","11.966666666666665"
"130297","11.495238095238093","11.495238095238093","11.495238095238093"
"130434","10.433333333333332","10.433333333333332","10.433333333333332"
"130538","11.271428571428569","11.271428571428569","11.271428571428569"
"130636","11.285714285714283","11.285714285714283","11.285714285714283"
"130725","11.19285714285714","11.19285714285714","11.19285714285714"
"130820","11.016666666666666","11.016666666666666","11.016666666666666"
"131008","11.00952380952381","11.00952380952381","11.00952380952381"
"131124","11.633333333333331","11.633333333333331","11.633333333333331"
"131237","11.597619047619045","11.597619047619045","11.597619047619045"
"131374","11.769047619047617","11.769047619047617","11.769047619047617"
"131493","12.783333333333335","12.783333333333335","12.783333333333335"
"131639","12.154761904761902","12.154761904761902","12.154761904761902"
"131818","12.595238095238095","12.595238095238095","12.595238095238095"
"131928","13.31190476190476","13.31190476190476","13.31190476190476"
"132020","13.95952380952381","13.95952380952381","13.95952380952381"
"132094","13.471428571428572","13.471428571428572","13.471428571428572"
"132204","13.145238095238096","13.145238095238096","13.145238095238096"
"132347","13.09047619047619","13.09047619047619","13.09047619047619"
"132427","12.25","12.25","12.25"
"132651","14.154761904761903","14.154761904761903","14.154761904761903"
"132776","13.426190476190476","13.426190476190476","13.426190476190476"
"132868","13.361904761904762","13.361904761904762","13.361904761904762"
"132966","12.064285714285713","12.064285714285713","12.064285714285713"
"133094","11.166666666666666","11.166666666666666","11.166666666666666"
"133255","13.035714285714283","13.035714285714283","13.035714285714283"
"133359","13.019047619047617","13.019047619047617","13.019047619047617"
"133466","13.01190476190476","13.01190476190476","13.01190476190476"
"133555","12.628571428571426","12.628571428571426","12.628571428571426"
"133656","12.81190476190476","12.81190476190476","12.81190476190476"
"133793","12.088095238095235","12.088095238095235","12.088095238095235"
"133897","12.226190476190474","12.226190476190474","12.226190476190474"
"133989","12.564285714285713","12.564285714285713","12.564285714285713"
"134099","13.695238095238093","13.695238095238093","13.695238095238093"
"134215","15.840476190476187","15.840476190476187","15.840476190476187"
"134349","14.269047619047617","14.269047619047617","14.269047619047617"
"134516","15.635714285714286","15.635714285714286","15.635714285714286"
"134716","16.126190476190477","16.126190476190477","16.126190476190477"
"134844","16.864285714285714","16.864285714285714","16.864285714285714"
"134945","17.52857142857143","17.52857142857143","17.52857142857143"
"135070","15.15","15.15","15.15"
"135159","15.219047619047618","15.219047619047618","15.219047619047618"
"135254","14.154761904761903","14.154761904761903","14.154761904761903"
"135412","14.1","14.1","14.1"
"135537","12.097619047619048","12.097619047619048","12.097619047619048"
"135644","11.35","11.35","11.35"
"135778","11.540476190476191","11.540476190476191","11.540476190476191"
"135906","11.342857142857143","11.342857142857143","11.342857142857143"
"136001","10.566666666666666","10.566666666666666","10.566666666666666"
"136129","10.359523809523811","10.359523809523811","10.359523809523811"
"136230","10.333333333333334","10.333333333333334","10.333333333333334"
"136364","10.433333333333334","10.433333333333334","10.433333333333334"
"136492","11.62857142857143","11.62857142857143","11.62857142857143"
"136680","11.226190476190476","11.226190476190476","11.226190476190476"
"136784","11.795238095238096","11.795238095238096","11.795238095238096"
"136900","11.230952380952383","11.230952380952383","11.230952380952383"
"137010","9.942857142857143","9.942857142857143","9.942857142857143"
"137117","8.997619047619049","8.997619047619049","8.997619047619049"
"137236","9.314285714285715","9.314285714285715","9.314285714285715"
"137364","8.68809523809524","8.68809523809524","8.68809523809524"
"137513","9.85952380952381","9.85952380952381","9.85952380952381"
"137647","9.707142857142857","9.707142857142857","9.707142857142857"
"137751","9.033333333333335","9.033333333333335","9.033333333333335"
"137834","8.826190476190478","8.826190476190478","8.826190476190478"
"137935","8.807142857142859","8.807142857142859","8.807142857142859"
"138099","10.45952380952381","10.45952380952381","10.45952380952381"
"138257","12.492857142857144","12.492857142857144","12.492857142857144"
"138361","13.242857142857142","13.242857142857142","13.242857142857142"
"138492","12.511904761904763","12.511904761904763","12.511904761904763"
"138617","13.00952380952381","13.00952380952381","13.00952380952381"
"138694","11.878571428571428","11.878571428571428","11.878571428571428"
"138831","11.366666666666665","11.366666666666665","11.366666666666665"
"138920","11.078571428571427","11.078571428571427","11.078571428571427"
"139093","11.776190476190477","11.776190476190477","11.776190476190477"
"139227","11.407142857142855","11.407142857142855","11.407142857142855"
"139358","10.614285714285714","10.614285714285714","10.614285714285714"
"139504","9.716666666666667","9.716666666666667","9.716666666666667"
"139695","11.085714285714285","11.085714285714285","11.085714285714285"
"139808","11.383333333333335","11.383333333333335","11.383333333333335"
"140017","13.247619047619049","13.247619047619049","13.247619047619049"
"140130","14.176190476190476","14.176190476190476","14.176190476190476"
"140237","15.604761904761904","15.604761904761904","15.604761904761904"
"140350","16.23333333333333","16.23333333333333","16.23333333333333"
"140445","15.452380952380953","15.452380952380953","15.452380952380953"
"140558","15.6","15.6","15.6"
"140707","15.138095238095238","15.138095238095238","15.138095238095238"
"140853","13.933333333333332","13.933333333333332","13.933333333333332"
"140942","12.583333333333334","12.583333333333334","12.583333333333334"
"141028","13.733333333333334","13.733333333333334","13.733333333333334"
"141129","11.361904761904764","11.361904761904764","11.361904761904764"
"141218","11.178571428571429","11.178571428571429","11.178571428571429"
"141370","10.745238095238097","10.745238095238097","10.745238095238097"
"141477","10.821428571428573","10.821428571428573","10.821428571428573"
"141593","10.802380952380954","10.802380952380954","10.802380952380954"
"141700","10.62142857142857","10.62142857142857","10.62142857142857"
"141837","10.488095238095239","10.488095238095239","10.488095238095239"
"141923","10.814285714285715","10.814285714285715","10.814285714285715"
"142030","10.785714285714286","10.785714285714286","10.785714285714286"
"142140","9.533333333333333","9.533333333333333","9.533333333333333"
"142259","10.01904761904762","10.01904761904762","10.01904761904762"
"142360","10.738095238095239","10.738095238095239","10.738095238095239"
"142509","10.74047619047619","10.74047619047619","10.74047619047619"
"142673","10.407142857142858","10.407142857142858","10.407142857142858"
"142759","10.211904761904764","10.211904761904764","10.211904761904764"
"142887","10.409523809523808","10.409523809523808","10.409523809523808"
"143042","11.685714285714287","11.685714285714287","11.685714285714287"
"143137","11.464285714285717","11.464285714285717","11.464285714285717"
"143265","11.07857142857143","11.07857142857143","11.07857142857143"
"143525","13.90952380952381","13.90952380952381","13.90952380952381"
"143662","14.033333333333335","14.033333333333335","14.033333333333335"
"143739","12.400000000000002","12.400000000000002","12.400000000000002"
"143852","12.561904761904763","12.561904761904763","12.561904761904763"
"143989","13.295238095238096","13.295238095238096","13.295238095238096"
"144102","14.42619047619048","14.42619047619048","14.42619047619048"
"144230","15.395238095238096","15.395238095238096","15.395238095238096"
"144346","14.561904761904762","14.561904761904762","14.561904761904762"
"144435","15.04047619047619","15.04047619047619","15.04047619047619"
"144521","14.830952380952379","14.830952380952379","14.830952380952379"
"144685","13.138095238095238","13.138095238095238","13.138095238095238"
"144798","13.885714285714286","13.885714285714286","13.885714285714286"
"144953","14.950000000000003","14.950000000000003","14.950000000000003"
"145060","14.433333333333334","14.433333333333334","14.433333333333334"
"145296","18.576190476190476","18.576190476190476","18.576190476190476"
"145424","17.44047619047619","17.44047619047619","17.44047619047619"
"145513","16.39047619047619","16.39047619047619","16.39047619047619"
"145617","15.47142857142857","15.47142857142857","15.47142857142857"
"145736","16.902380952380955","16.902380952380955","16.902380952380955"
"145873","18.66904761904762","18.66904761904762","18.66904761904762"
"145971","17.33809523809524","17.33809523809524","17.33809523809524"
"146072","16.23095238095238","16.23095238095238","16.23095238095238"
"146200","16.471428571428568","16.471428571428568","16.471428571428568"
"146310","16.84523809523809","16.84523809523809","16.84523809523809"
"146414","12.788095238095236","12.788095238095236","12.788095238095236"
"146527","12.890476190476189","12.890476190476189","12.890476190476189"
"146613","12.878571428571428","12.878571428571428","12.878571428571428"
"146780","13.723809523809525","13.723809523809525","13.723809523809525"
"146878","11.954761904761902","11.954761904761902","11.954761904761902"
"146985","10.292857142857141","10.292857142857141","10.292857142857141"
"147152","11.859523809523807","11.859523809523807","11.859523809523807"
"147277","12.340476190476192","12.340476190476192","12.340476190476192"
"147420","13.442857142857141","13.442857142857141","13.442857142857141"
"147521","12.702380952380953","12.702380952380953","12.702380952380953"
"147721","13.67857142857143","13.67857142857143","13.67857142857143"
"147807","13.76666666666667","13.76666666666667","13.76666666666667"
