Experiment 1/8: {'learning_rate': 0.0005, 'batch_size': 64, 'epsilon_decay': 0.999985, 'gamma': 0.99}
Frame:86010 | Total games:740 | Mean reward: -124.260 (epsilon: 0.28)
Frame:90869 | Total games:750 | Mean reward: -94.935 (epsilon: 0.26)
Frame:98372 | Total games:760 | Mean reward: -122.597 (epsilon: 0.23)
Frame:106165 | Total games:770 | Mean reward: -85.600 (epsilon: 0.20)
Frame:113258 | Total games:780 | Mean reward: -71.491 (epsilon: 0.18)
Frame:116613 | Total games:790 | Mean reward: -250.752 (epsilon: 0.17)
Frame:118562 | Total games:800 | Mean reward: -214.850 (epsilon: 0.17)
Frame:124371 | Total games:810 | Mean reward: -90.307 (epsilon: 0.15)
Frame:127144 | Total games:820 | Mean reward: 11.854 (epsilon: 0.15)
Frame:131299 | Total games:830 | Mean reward: -73.246 (epsilon: 0.14)
Frame:135438 | Total games:840 | Mean reward: -100.669 (epsilon: 0.13)
Frame:138050 | Total games:850 | Mean reward: -89.326 (epsilon: 0.13)
Frame:141501 | Total games:860 | Mean reward: -99.774 (epsilon: 0.12)
Frame:143989 | Total games:870 | Mean reward: -151.959 (epsilon: 0.12)
Frame:145949 | Total games:880 | Mean reward: -97.609 (epsilon: 0.11)
Frame:147668 | Total games:890 | Mean reward: -174.637 (epsilon: 0.11)
Frame:149125 | Total games:900 | Mean reward: -172.895 (epsilon: 0.11)
Frame:150889 | Total games:910 | Mean reward: -226.171 (epsilon: 0.10)
Frame:154754 | Total games:920 | Mean reward: -216.137 (epsilon: 0.10)
Frame:160267 | Total games:930 | Mean reward: -223.899 (epsilon: 0.09)
Frame:166038 | Total games:940 | Mean reward: -170.792 (epsilon: 0.08)
Frame:169738 | Total games:950 | Mean reward: -218.648 (epsilon: 0.08)
Frame:175353 | Total games:960 | Mean reward: 109.589 (epsilon: 0.07)
Frame:179699 | Total games:970 | Mean reward: 204.874 (epsilon: 0.07)
SOLVED in 179699 frames and 970 games
Mean Reward: -118.63
New model saved with reward -118.63
Hyperparameters saved: {'learning_rate': 0.0005, 'batch_size': 128, 'epsilon_decay': 0.999985, 'gamma': 0.99}
Training data saved to /content/drive/Othercomputers/My Laptop/3r AI/1st Semester/Paradigms Machine Learning/Pràctica 2/Prioritized Exp/experiment_3/training_data.json
Experiment 4/8: {'learning_rate': 0.0005, 'batch_size': 128, 'epsilon_decay': 0.99993, 'gamma': 0.99}
Frame:960 | Total games:10 | Mean reward: -233.800 (epsilon: 0.94)
Frame:2003 | Total games:20 | Mean reward: -150.516 (epsilon: 0.87)
Frame:3212 | Total games:30 | Mean reward: -242.184 (epsilon: 0.80)
Frame:4260 | Total games:40 | Mean reward: -119.899 (epsilon: 0.74)
Frame:5416 | Total games:50 | Mean reward: -128.761 (epsilon: 0.68)
Frame:6570 | Total games:60 | Mean reward: -101.808 (epsilon: 0.63)
Frame:7871 | Total games:70 | Mean reward: -149.988 (epsilon: 0.58)
Frame:9296 | Total games:80 | Mean reward: -145.900 (epsilon: 0.52)
Frame:10869 | Total games:90 | Mean reward: -119.572 (epsilon: 0.47)
Frame:13132 | Total games:100 | Mean reward: -103.931 (epsilon: 0.40)
Frame:15397 | Total games:110 | Mean reward: -98.148 (epsilon: 0.34)
Frame:18439 | Total games:120 | Mean reward: -68.472 (epsilon: 0.28)
Frame:20614 | Total games:130 | Mean reward: -43.666 (epsilon: 0.24)
Frame:23117 | Total games:140 | Mean reward: -120.699 (epsilon: 0.20)
Frame:29412 | Total games:150 | Mean reward: -65.615 (epsilon: 0.13)
Frame:35898 | Total games:160 | Mean reward: -101.661 (epsilon: 0.08)
